taxa	type	typeSimple	meanA	meanB	meanC	A	B	sigAB	sigBC	sigAC	bloom	boundaries	boundariestwo
49967	noclass	noclass	1.574349563525266e-05	0.000130545275940506	1.5183159480581708e-05	18.0	23.5	0.06424226923407086	0.2205989132736706	0.3123074075636252	No	10.0	25.0
125694	noclass	noclass	1.1432911727475638e-05	0.00013746766019372795	5.854435320198583e-05	24.5	27.0	4.9945362732706234e-05	0.18233987875465785	0.13867141057460158	No	15.0	30.0
118112	marineRestricted	marineRestricted	0.0	0.00020987429814621814	5.7171034037852444e-05	8.8	11.6	0.00027598920403728845	0.12857744485793526	0.0012837621850166185	No	10.0	25.0
103119	brackishBloom	brackishRestricted	2.7477603715074905e-05	0.00014778441908950348	2.2822475051774413e-06	1.5	5.5	0.030768388607263726	5.014253819823845e-05	0.057230521216540646	brackish	0.0	10.0
102803	brackishRestricted	brackishRestricted	2.9978415540810616e-05	0.00021280409216659882	4.595488372821012e-06	1.5	5.5	0.0005846663291996776	2.6821229656261615e-08	0.39790898853849077	No	0.0	7.0
77351	freshRestricted	freshRestricted	0.00010332584919154821	0.00010299370222277451	0.0	1.3333333333333333	3.6666666666666665	0.20866905744595077	8.37702850740365e-07	0.00037487727973747583	No	0.0	3.0
111431	noclass	noclass	2.68101844940657e-05	7.344941574424842e-05	1.95964430359733e-06	1.5	5.5	0.19226221830211454	0.0032620178093259572	0.03595416296220914	No	0.0	7.0
69032	brackishRestricted	brackishRestricted	1.833586806232445e-05	0.0007832753283119626	1.741126713385958e-05	16.0	18.5	3.142297150475201e-05	0.00043650213858814	0.4932923777413725	No	10.0	30.0
67880	brackishRestricted	brackishRestricted	8.512457508649601e-06	0.00010759703842759244	1.83806044186054e-06	3.0	10.0	0.0021432243568515258	4.760633884947942e-05	0.34487112063023073	No	2.0	15.0
123876	brackishBloom	brackishRestricted	0.0	0.00017545044074221335	1.3432830899032356e-05	11.0	15.0	0.0022828442399767646	0.058272569269848536	0.0681140398128657	brackish	14.9	25.0
111533	brackishRestricted	brackishRestricted	4.672883931943845e-05	0.00021339707563086666	3.1834258118531676e-06	1.3333333333333333	3.6666666666666665	0.013405680921968663	1.7911013250572332e-08	0.00012203635475571038	No	0.0	3.0
104751	brackishRestricted	brackishRestricted	0.0	0.00044447683144987376	1.7215027671285782e-05	15.0	17.0	4.147753144655302e-07	0.0001363430930776329	0.11224478109405589	No	15.0	17.0
76148	freshRestricted	freshRestricted	0.0002057594894532779	0.0	0.0	1.489795918367347	15.244897959183673	0.01391335786036306	1	0.012259069900074073	No	0.0	0.0
