OTU	midSal	startSal	endSal	peakSal_withzero	peakSal_nozero	abundances_withzero	abundances_withzero_maxstand	abundances_withzero_sumstand	abundances_nozero	abundances_nozero_maxstand	abundances_nozero_sumstand	position
EU801594.1.1490	16.0	15.666666666666668	16.25	16.833333333333332	15.666666666666668	0.004338876308643406	0.6486694632561216	0.1637373296704512	0.011570336823049083	1.0	0.10815526661492633	withinBounds
EU801594.1.1490	16.5	16.25	16.666666666666664	16.833333333333332	15.666666666666668	0.005016664751178026	0.75	0.18931521246029534	0.010033329502356051	0.8671596735514921	0.09378788569067412	withinBounds
EU801594.1.1490	16.833333333333332	16.666666666666664	16.916666666666664	16.833333333333332	15.666666666666668	0.006688886334904034	1.0	0.2524202832803938	0.010033329502356051	0.8671596735514921	0.09378788569067412	withinBounds
EU801594.1.1490	17.0	16.916666666666664	17	16.833333333333332	15.666666666666668	0	0.0	0.0	0	0.0	0.0	withinBounds
HM129535.1.1453	6.166666666666667	6	6.333333333333334	7.0	7.0	0.0010877226195528458	0.07627654869614332	0.015728576667287993	0.00924564226619919	0.6172152783435485	0.06123020690346606	withinBounds
HM129535.1.1453	6.5	6.333333333333334	6.75	7.0	7.0	0.00507054864890486	0.3555722240044533	0.07332063500003269	0.013888894125261137	0.9271868201895279	0.0919806149172668	withinBounds
HM129535.1.1453	7.0	6.75	7.333333333333334	7.0	7.0	0.006366332948983663	0.4464390980474794	0.09205780414747211	0.01497960693878509	1.0	0.09920397153452298	withinBounds
HM129535.1.1453	7.666666666666667	7.333333333333334	8.083333333333334	7.0	7.0	0.006101943317338741	0.4278987751283792	0.08823470392264392	0.014842564825959099	0.9908514213099168	0.09829639619457062	withinBounds
HM129535.1.1453	8.5	8.083333333333334	9.0	7.0	7.0	0.005488272759508363	0.38486512726052396	0.07936096695718446	0.01424337454253361	0.9508510203732227	0.09432819755867732	withinBounds
HM129535.1.1453	9.5	9.0	9.916666666666668	7.0	7.0	0.005912399309523303	0.41460700158032165	0.08549387882150213	0.01421791262528223	0.9491512483194277	0.09415957342023745	withinBounds
HM129535.1.1453	10.333333333333334	9.916666666666668	10.666666666666668	7.0	7.0	0.0053854372711499236	0.3776537886393884	0.07787395562388275	0.014104716662535514	0.9415945772259006	0.09340992163617944	withinBounds
